step,value,wall_time
50730,9.0,1766329156.943868
50890,9.0,1766329183.7897315
51009,9.0,1766329205.831438
51126,9.0,1766329227.0384295
51284,9.0,1766329253.514208
51363,9.0,1766329268.1021614
51439,9.0,1766329281.9076817
51557,9.0,1766329302.9261246
51738,9.0,1766329332.591207
51817,9.0,1766329347.3965445
51924,9.0,1766329367.6581347
51983,9.0,1766329379.06487
52059,9.0,1766329394.6762109
52221,9.0,1766329423.0063303
52297,9.0,1766329437.5927153
52372,9.0,1766329452.138967
52449,9.0,1766329466.1175478
52525,9.0,1766329480.2488832
52599,9.0,1766329494.5631092
52679,9.0,1766329510.3139842
52754,9.0,1766329524.1507843
52858,9.0,1766329542.1374123
52935,9.0,1766329556.953061
53014,9.0,1766329572.3013785
53090,9.0,1766329587.1748905
53206,9.0,1766329608.2999036
53280,9.0,1766329621.876001
53354,9.0,1766329636.229052
53495,9.0,1766329660.590472
53570,9.0,1766329675.8408349
53713,9.0,1766329700.9504292
53873,9.0,1766329727.7366967
53948,9.0,1766329743.2611482
54064,9.0,1766329764.858868
54294,9.0,1766329803.2798717
54374,9.0,1766329818.8124807
54450,9.0,1766329832.6051085
54527,9.0,1766329847.6725934
54686,9.0,1766329874.942149
54763,9.0,1766329889.66898
54965,9.0,1766329922.943024
55175,9.0,1766329957.3417156
55241,9.0,1766329970.9447913
55317,9.0,1766329986.6383913
55475,9.0,1766330013.7321844
55551,9.0,1766330028.4601014
55627,9.0,1766330042.3580348
55767,9.0,1766330066.938834
55910,9.0,1766330091.7819977
55987,9.0,1766330106.8896315
56101,9.0,1766330127.8616583
56242,9.0,1766330151.5461922
56387,9.0,1766330177.4039695
56466,9.0,1766330192.6355314
56584,9.0,1766330213.6937368
56661,9.0,1766330228.5438375
56803,9.0,1766330252.487821
56883,9.0,1766330267.9798748
57049,9.0,1766330296.5903583
57125,9.0,1766330310.4198785
57230,9.0,1766330329.361753
57368,9.0,1766330352.6839485
57448,9.0,1766330367.7800095
57549,9.0,1766330386.7734501
57625,9.0,1766330402.078995
57725,9.0,1766330420.8021808
57801,9.0,1766330434.6181707
57903,9.0,1766330453.77764
58042,9.0,1766330478.723333
58120,9.0,1766330493.509928
58303,9.0,1766330525.1070485
58394,9.0,1766330541.2764747
58498,9.0,1766330560.580434
58573,9.0,1766330575.2394898
58721,9.0,1766330600.9655879
