step,value,wall_time
48846,48846.0,1766328815.3337686
48920,48920.0,1766328830.0703132
48996,48996.0,1766328844.6703298
49095,49095.0,1766328862.5549147
49171,49171.0,1766328876.3896239
49247,49247.0,1766328890.8968503
49407,49407.0,1766328919.0846112
49590,49590.0,1766328950.2774127
49749,49749.0,1766328977.9933717
49828,49828.0,1766328992.241382
49902,49902.0,1766329007.2699575
49978,49978.0,1766329021.1408405
50085,50085.0,1766329040.7939267
50204,50204.0,1766329061.4208944
50343,50343.0,1766329084.8716958
50444,50444.0,1766329104.1967206
50511,50511.0,1766329117.722581
50652,50652.0,1766329142.4079084
50730,50730.0,1766329156.9439204
50890,50890.0,1766329183.7897487
51009,51009.0,1766329205.831491
51126,51126.0,1766329227.0384479
51284,51284.0,1766329253.514259
51363,51363.0,1766329268.1022131
51439,51439.0,1766329281.9077005
51557,51557.0,1766329302.9261432
51738,51738.0,1766329332.5912256
51817,51817.0,1766329347.396596
51924,51924.0,1766329367.6581533
51983,51983.0,1766329379.0648885
52059,52059.0,1766329394.6762545
52221,52221.0,1766329423.0063496
52297,52297.0,1766329437.5927346
52372,52372.0,1766329452.138985
52449,52449.0,1766329466.1176004
52525,52525.0,1766329480.2489345
52599,52599.0,1766329494.5631273
52679,52679.0,1766329510.3140361
52754,52754.0,1766329524.1508017
52858,52858.0,1766329542.1374326
52935,52935.0,1766329556.9531133
53014,53014.0,1766329572.3014326
53090,53090.0,1766329587.174936
53206,53206.0,1766329608.2999206
53280,53280.0,1766329621.8760524
53354,53354.0,1766329636.2291036
53495,53495.0,1766329660.5905247
53570,53570.0,1766329675.8408535
53713,53713.0,1766329700.9504802
53873,53873.0,1766329727.7367413
53948,53948.0,1766329743.2611668
54064,54064.0,1766329764.8588865
54294,54294.0,1766329803.279889
54374,54374.0,1766329818.8124998
54450,54450.0,1766329832.6051517
54527,54527.0,1766329847.6726372
54686,54686.0,1766329874.9421666
54763,54763.0,1766329889.6690316
54965,54965.0,1766329922.9430418
55175,55175.0,1766329957.3417344
55241,55241.0,1766329970.94481
55317,55317.0,1766329986.6384437
55475,55475.0,1766330013.7322364
55551,55551.0,1766330028.4601192
55627,55627.0,1766330042.3580785
55767,55767.0,1766330066.9388855
55910,55910.0,1766330091.7820156
55987,55987.0,1766330106.88965
56101,56101.0,1766330127.8616767
56242,56242.0,1766330151.5462425
56387,56387.0,1766330177.4039884
56466,56466.0,1766330192.635583
56584,56584.0,1766330213.6937547
56661,56661.0,1766330228.5438552
56803,56803.0,1766330252.4878392
56883,56883.0,1766330267.9799685
57049,57049.0,1766330296.5903783
57125,57125.0,1766330310.4199219
57230,57230.0,1766330329.3617973
57368,57368.0,1766330352.6839666
57448,57448.0,1766330367.780039
57549,57549.0,1766330386.7734692
57625,57625.0,1766330402.0790396
57725,57725.0,1766330420.8022363
57801,57801.0,1766330434.6181896
57903,57903.0,1766330453.7776923
58042,58042.0,1766330478.7233775
58120,58120.0,1766330493.5099728
58303,58303.0,1766330525.1071
