step,value,wall_time
51924,0.0,1766329367.6581593
51983,0.0,1766329379.064895
52059,0.0,1766329394.676298
52221,0.0,1766329423.0063553
52297,0.0,1766329437.5927403
52372,0.0,1766329452.1389904
52449,0.0,1766329466.1176171
52525,0.0,1766329480.248951
52599,0.0,1766329494.5631335
52679,0.0,1766329510.3140523
52754,0.0,1766329524.1508071
52858,0.0,1766329542.1374388
52935,0.0,1766329556.9531295
53014,0.0,1766329572.3014505
53090,0.0,1766329587.1749504
53206,0.0,1766329608.2999263
53280,0.0,1766329621.8760688
53354,0.0,1766329636.22912
53495,0.0,1766329660.5905414
53570,0.0,1766329675.8408592
53713,0.0,1766329700.9504964
53873,0.0,1766329727.7367554
53948,0.0,1766329743.261173
54064,0.0,1766329764.8588922
54294,0.0,1766329803.2798948
54374,0.0,1766329818.8125055
54450,0.0,1766329832.6051655
54527,0.0,1766329847.672651
54686,0.0,1766329874.942172
54763,0.0,1766329889.669048
54965,0.0,1766329922.9430475
55175,0.0,1766329957.3417408
55241,0.0,1766329970.9448159
55317,0.0,1766329986.638461
55475,0.0,1766330013.732253
55551,0.0,1766330028.4601252
55627,0.0,1766330042.3580923
55767,0.0,1766330066.9389024
55910,0.0,1766330091.7820208
55987,0.0,1766330106.8896568
56101,0.0,1766330127.8616834
56242,0.0,1766330151.546259
56387,0.0,1766330177.403995
56466,0.0,1766330192.6356404
56584,0.0,1766330213.693761
56661,0.0,1766330228.543861
56803,0.0,1766330252.4878457
56883,0.0,1766330267.9799757
57049,0.0,1766330296.5903838
57125,0.0,1766330310.419936
57230,0.0,1766330329.3618116
57368,0.0,1766330352.6839726
57448,0.0,1766330367.780045
57549,0.0,1766330386.773476
57625,0.0,1766330402.079054
57725,0.0,1766330420.802254
57801,0.0,1766330434.6181958
57903,0.0,1766330453.777709
58042,0.0,1766330478.7233915
58120,0.0,1766330493.509987
58303,0.0,1766330525.1071165
58394,0.0,1766330541.2765484
58498,0.0,1766330560.5805054
58573,0.0,1766330575.2395492
58721,0.0,1766330600.9656625
58801,0.0,1766330616.9659858
58880,0.0,1766330631.230759
58954,0.0,1766330646.1120434
59031,0.0,1766330660.8493967
59107,0.0,1766330675.6444945
59266,0.0,1766330703.3963947
59341,0.0,1766330717.0210989
59455,0.0,1766330737.6549528
59533,0.0,1766330753.6326728
59692,0.0,1766330781.0735755
59771,0.0,1766330796.097017
59851,0.0,1766330810.6356866
59924,0.0,1766330824.6817875
60040,0.0,1766330846.0137687
60252,0.0,1766330881.0009527
60330,0.0,1766330896.8529763
60446,0.0,1766330916.906262
60564,0.0,1766330938.522011
60726,0.0,1766330967.0346112
60803,0.0,1766330981.6754987
60968,0.0,1766331009.748745
61135,0.0,1766331037.5984054
61255,0.0,1766331059.840415
61384,0.0,1766331082.9824855
61504,0.0,1766331104.9498308
61646,0.0,1766331129.5593631
61766,0.0,1766331150.1085558
61841,0.0,1766331164.5595632
61914,0.0,1766331179.8065538
61986,0.0,1766331193.8599257
62060,0.0,1766331208.6522455
62124,0.0,1766331220.6075487
62202,0.0,1766331236.5578964
62343,0.0,1766331260.6500344
62418,0.0,1766331275.327715
62558,0.0,1766331299.5381036
62634,0.0,1766331313.410501
62837,0.0,1766331347.4628918
62915,0.0,1766331362.9676962
62991,0.0,1766331378.588231
63105,0.0,1766331398.7463462
63249,0.0,1766331422.9547286
63348,0.0,1766331441.1901438
63426,0.0,1766331455.9561436
63505,0.0,1766331471.2115538
63663,0.0,1766331498.5234013
63737,0.0,1766331512.0489998
63814,0.0,1766331526.7535546
63893,0.0,1766331542.5592642
64033,0.0,1766331566.8128884
