step,tag,value,wall_time
17907,rollout/ep_len_mean,717.1400146484375,1777037939.6451604
17999,rollout/ep_len_mean,720.2999877929688,1777037946.7855773
18089,rollout/ep_len_mean,720.1900024414062,1777037953.6855106
18177,rollout/ep_len_mean,711.8300170898438,1777037960.5774148
18325,rollout/ep_len_mean,711.8300170898438,1777037971.245556
18536,rollout/ep_len_mean,712.25,1777037986.3896854
18626,rollout/ep_len_mean,714.0700073242188,1777037993.4214728
18746,rollout/ep_len_mean,715.1900024414062,1777038002.2489896
18838,rollout/ep_len_mean,715.030029296875,1777038009.4815264
19031,rollout/ep_len_mean,715.030029296875,1777038023.1375363
19123,rollout/ep_len_mean,719.260009765625,1777038030.3535206
19421,rollout/ep_len_mean,717.52001953125,1777038050.9293303
19608,rollout/ep_len_mean,721.5999755859375,1777038064.2371485
19700,rollout/ep_len_mean,715.739990234375,1777038071.3048801
19790,rollout/ep_len_mean,715.739990234375,1777038078.104851
19986,rollout/ep_len_mean,715.780029296875,1777038091.964802
20076,rollout/ep_len_mean,719.719970703125,1777038098.7287426
20196,rollout/ep_len_mean,718.4199829101562,1777038107.7047806
20365,rollout/ep_len_mean,722.5900268554688,1777038119.697022
20532,rollout/ep_len_mean,722.5900268554688,1777038131.6332147
20717,rollout/ep_len_mean,727.5499877929688,1777038145.0888095
20932,rollout/ep_len_mean,721.5499877929688,1777038160.264719
21073,rollout/ep_len_mean,720.3699951171875,1777038170.648847
21163,rollout/ep_len_mean,720.3900146484375,1777038177.765266
21255,rollout/ep_len_mean,720.3900146484375,1777038184.6890671
21442,rollout/ep_len_mean,718.780029296875,1777038197.8731408
21528,rollout/ep_len_mean,722.4500122070312,1777038204.5167058
21666,rollout/ep_len_mean,721.4199829101562,1777038214.9010324
21756,rollout/ep_len_mean,723.27001953125,1777038221.8406756
21848,rollout/ep_len_mean,723.27001953125,1777038228.7726898
22042,rollout/ep_len_mean,721.239990234375,1777038242.764686
22134,rollout/ep_len_mean,725.530029296875,1777038249.7006874
22321,rollout/ep_len_mean,729.4199829101562,1777038263.0246623
22486,rollout/ep_len_mean,729.3599853515625,1777038274.8406682
22604,rollout/ep_len_mean,729.3599853515625,1777038283.500914
22694,rollout/ep_len_mean,730.3099975585938,1777038290.3686767
22784,rollout/ep_len_mean,727.260009765625,1777038297.2004497
22876,rollout/ep_len_mean,727.530029296875,1777038304.1406472
22966,rollout/ep_len_mean,724.4000244140625,1777038311.1406176
23131,rollout/ep_len_mean,724.4000244140625,1777038322.9325128
23295,rollout/ep_len_mean,727.25,1777038335.0167341
23435,rollout/ep_len_mean,729.1599731445312,1777038345.1765878
23600,rollout/ep_len_mean,732.0999755859375,1777038357.144504
23736,rollout/ep_len_mean,733.989990234375,1777038367.1006558
23828,rollout/ep_len_mean,733.989990234375,1777038374.0365233
24114,rollout/ep_len_mean,734.75,1777038394.0079596
24202,rollout/ep_len_mean,740.6099853515625,1777038400.8924508
24294,rollout/ep_len_mean,740.6300048828125,1777038407.7518275
24382,rollout/ep_len_mean,736.719970703125,1777038414.5839255
24470,rollout/ep_len_mean,736.719970703125,1777038421.2523272
24590,rollout/ep_len_mean,730.8499755859375,1777038430.4281695
24680,rollout/ep_len_mean,729.0,1777038437.5758913
24847,rollout/ep_len_mean,728.3800048828125,1777038449.4838953
24981,rollout/ep_len_mean,729.9000244140625,1777038459.483706
25073,rollout/ep_len_mean,729.9000244140625,1777038466.411752
25163,rollout/ep_len_mean,730.0800170898438,1777038473.1960852
25299,rollout/ep_len_mean,729.9000244140625,1777038483.196089
25389,rollout/ep_len_mean,722.0,1777038490.0518684
25528,rollout/ep_len_mean,721.0800170898438,1777038500.387861
25741,rollout/ep_len_mean,721.0800170898438,1777038515.3802164
