Wall_time,Step,Value
1774967008.8949406,59499,0.0
1774967018.562468,59623,0.0
1774967030.980578,59775,0.0
1774967042.100778,59903,0.0
1774967049.8376975,59986,0.0
1774967057.4127433,60068,0.0
1774967064.2317448,60152,0.0
1774967074.068616,60262,0.0
1774967084.2730136,60386,0.0
1774967103.6427991,60626,0.0
1774967114.0541122,60748,0.0
1774967125.6179583,60899,0.0
1774967138.8372512,61057,0.0
1774967151.7838416,61210,0.0
1774967167.4760392,61401,0.0
1774967179.1184473,61539,0.0
1774967190.8574483,61691,0.0
1774967198.1416357,61770,0.0
1774967207.649862,61876,0.0
1774967214.6804993,61955,0.0
1774967225.703019,62080,0.0
1774967234.104864,62186,0.0
1774967241.9142883,62266,0.0
1774967254.4217064,62418,0.0
1774967273.924027,62657,0.0
1774967281.9063487,62741,0.0
1774967291.4349945,62863,0.0
1774967299.0518134,62947,0.0
1774967309.3619456,63067,0.0
1774967327.2717838,63292,0.0
1774967334.5978322,63374,0.0
1774967348.0904562,63551,0.0
1774967354.9081194,63631,0.0
1774967370.9740098,63826,0.0
1774967378.9011457,63908,0.0
1774967387.8746848,64016,0.0
1774967394.4163556,64096,0.0
1774967402.4820318,64178,0.0
1774967417.321819,64354,0.0
1774967425.2386153,64438,0.0
1774967442.8027754,64657,0.0
1774967453.4364698,64794,0.0
1774967461.2474394,64875,0.0
1774967474.0329463,65027,0.0
1774967481.7883112,65109,0.0
1774967489.8111885,65191,0.0
1774967501.3198943,65341,0.0
1774967523.3617864,65624,0.0
1774967531.2671835,65707,0.0
1774967542.248776,65836,0.0
1774967551.7453833,65942,0.0
1774967558.5801647,66026,0.0
1774967573.80114,66206,0.0
1774967589.438672,66400,0.0
1774967597.5799618,66482,0.0
1774967617.6376903,66736,0.0
1774967630.6744153,66907,0.0
1774967638.7310653,66989,0.0
1774967646.5482252,67071,0.0
1774967657.6254041,67198,0.0
1774967670.396624,67350,0.0
1774967680.0946612,67474,0.0
1774967691.0956283,67600,0.0
1774967701.8471,67726,0.0
1774967708.8574038,67810,0.0
1774967721.2364717,67963,0.0
1774967740.5337462,68221,0.0
1774967755.0184302,68403,0.0
1774967766.140619,68529,0.0
1774967785.889166,68784,0.0
1774967793.3419917,68864,0.0
1774967803.0465846,68988,0.0
1774967813.8820949,69116,0.0
1774967821.3475122,69198,0.0
1774967829.5712945,69278,0.0
1774967837.3990889,69362,0.0
1774967853.4164407,69575,0.0
1774967867.0149827,69744,0.0
1774967875.0452678,69826,0.0
1774967888.9502552,69991,0.0
1774967898.4880965,70101,0.0
1774967908.3626509,70228,0.0
1774967915.7918196,70308,0.0
1774967922.659494,70388,0.0
1774967935.193768,70539,0.0
1774967946.405177,70674,0.0
1774967958.0223153,70824,0.0
1774967965.037863,70906,0.0
1774967978.4799733,71075,0.0
1774967986.3383074,71157,0.0
1774967994.2579906,71241,0.0
1774968010.2973423,71454,0.0
1774968018.3850925,71536,0.0
1774968040.0897164,71810,0.0
1774968054.4358637,71980,0.0
1774968063.717141,72090,0.0
1774968075.4032435,72242,0.0
1774968092.1319537,72455,0.0
1774968102.5951314,72580,0.0
1774968110.5014496,72662,0.0
1774968123.323854,72812,0.0
1774968140.0548067,73035,0.0
1774968153.0458324,73185,0.0
1774968160.9809582,73267,0.0
1774968171.644407,73389,0.0
1774968182.1582477,73514,0.0
1774968193.916512,73667,0.0
1774968204.8106143,73789,0.0
1774968219.1784637,73965,0.0
1774968227.167602,74047,0.0
1774968237.5735657,74168,0.0
1774968252.3768923,74364,0.0
1774968268.0690224,74559,0.0
1774968281.632114,74727,0.0
1774968289.1658359,74809,0.0
1774968305.1168156,75003,0.0
1774968311.958549,75087,0.0
1774968322.2307186,75213,0.0
1774968332.0165322,75323,0.0
1774968341.1882808,75428,0.0
1774968350.5253828,75536,0.0
1774968370.4790275,75804,0.0
1774968378.5619674,75886,0.0
1774968391.199145,76036,0.0
1774968405.613722,76208,0.0
1774968413.0003765,76292,0.0
1774968424.504432,76441,0.0
1774968435.621665,76569,0.0
1774968442.8411324,76649,0.0
1774968453.856878,76775,0.0
1774968466.93603,76927,0.0
1774968473.7425785,77011,0.0
1774968486.3513322,77164,0.0
1774968494.642498,77248,0.0
1774968510.363206,77445,0.0
1774968522.524634,77594,0.0
1774968535.4352815,77763,0.0
1774968543.1380205,77843,0.0
1774968551.2146497,77925,0.0
1774968567.472084,78118,0.0
1774968579.911874,78272,0.0
1774968586.4446898,78352,0.0
1774968594.066455,78436,0.0
1774968607.6508656,78606,0.0
1774968615.8135319,78688,0.0
1774968623.6160436,78768,0.0
1774968635.1339338,78917,0.0
1774968650.4189487,79109,0.0
1774968662.9822648,79260,0.0
1774968671.1271298,79344,0.0
1774968678.713914,79424,0.0
1774968694.712755,79637,0.0
1774968708.1620176,79800,0.0
1774968718.019725,79905,0.0
1774968729.1530554,80031,0.0
1774968736.99802,80115,0.0
1774968743.6998942,80197,0.0
1774968754.5695071,80319,0.0
1774968762.5274835,80398,0.0
1774968773.120752,80521,0.0
1774968780.8117704,80605,0.0
1774968794.5671275,80785,0.0
1774968802.534972,80867,0.0
1774968813.2251177,80989,0.0
1774968824.3018582,81115,0.0
1774968840.3420568,81311,0.0
1774968847.2151995,81395,0.0
1774968854.9521618,81479,0.0
1774968862.4999442,81561,0.0
1774968870.0868602,81645,0.0
1774968877.862498,81727,0.0
1774968884.5675776,81809,0.0
1774968897.93474,81975,0.0
1774968914.2843773,82171,0.0
1774968925.041609,82295,0.0
1774968944.5118854,82536,0.0
1774968953.1627786,82646,0.0
1774968963.166951,82768,0.0
1774968979.190836,82962,0.0
1774968992.3264675,83116,0.0
1774969006.3464708,83285,0.0
1774969016.2260213,83411,0.0
1774969026.157961,83519,0.0
1774969034.039196,83601,0.0
1774969041.8352604,83683,0.0
1774969051.1819906,83793,0.0
1774969059.5570202,83899,0.0
1774969072.7561746,84051,0.0
1774969080.6239989,84135,0.0
1774969091.0750463,84259,0.0
1774969098.5669992,84337,0.0
1774969108.2380707,84461,0.0
1774969119.3234386,84587,0.0
1774969127.4535718,84669,0.0
1774969142.89958,84857,0.0
1774969150.5409186,84937,0.0
1774969161.2229488,85075,0.0
1774969168.898094,85157,0.0
1774969182.9162574,85329,0.0
1774969193.638029,85453,0.0
1774969204.0971506,85579,0.0
1774969215.6629398,85729,0.0
1774969226.192113,85851,0.0
1774969236.5918367,85973,0.0
1774969250.483644,86142,0.0
1774969257.8513432,86222,0.0
1774969267.668711,86348,0.0
