Wall_time,Step,Value
1774966362.3218794,51871,1580.0
1774966377.1259582,52067,1584.0
1774966386.56089,52175,1588.0
1774966399.565188,52325,1592.0
1774966411.2231982,52458,1596.0
1774966419.1491067,52538,1600.0
1774966430.8081203,52690,1604.0
1774966440.6042726,52798,1608.0
1774966448.1873522,52880,1612.0
1774966455.4098527,52964,1616.0
1774966472.8947344,53178,1620.0
1774966479.5544348,53260,1624.0
1774966487.1878495,53344,1628.0
1774966497.8983963,53468,1632.0
1774966506.4414036,53552,1636.0
1774966513.7015,53634,1640.0
1774966524.2359521,53770,1644.0
1774966538.149771,53940,1648.0
1774966545.9607184,54020,1652.0
1774966558.8368585,54172,1656.0
1774966574.619373,54363,1660.0
1774966581.2838335,54445,1664.0
1774966595.7956169,54618,1668.0
1774966603.2378936,54700,1672.0
1774966615.85319,54850,1676.0
1774966626.7012794,54978,1680.0
1774966639.7209017,55149,1684.0
1774966653.5183501,55318,1688.0
1774966672.7129788,55555,1692.0
1774966690.1428623,55767,1696.0
1774966699.05139,55873,1700.0
1774966705.8749526,55956,1704.0
1774966713.9961338,56038,1708.0
1774966721.820773,56122,1712.0
1774966732.4280076,56246,1716.0
1774966740.0022676,56324,1720.0
1774966751.5195823,56474,1724.0
1774966764.6291342,56623,1728.0
1774966772.433232,56705,1732.0
1774966785.507162,56857,1736.0
1774966793.3257382,56939,1740.0
1774966800.18991,57023,1744.0
1774966814.6969492,57194,1748.0
1774966821.999942,57276,1752.0
1774966832.7398028,57400,1756.0
1774966845.3361998,57550,1760.0
1774966855.079302,57675,1764.0
1774966865.8950002,57801,1768.0
1774966876.1167908,57925,1772.0
1774966886.2994716,58047,1776.0
1774966894.2112565,58129,1780.0
1774966905.7494035,58279,1784.0
1774966913.6503932,58361,1788.0
1774966924.5749574,58484,1792.0
1774966936.7603257,58632,1796.0
1774966947.4777508,58756,1800.0
1774966959.1482074,58908,1804.0
1774966977.5973809,59142,1808.0
1774966985.5010839,59223,1812.0
1774967000.7747884,59419,1816.0
1774967008.8949227,59499,1820.0
1774967018.5624237,59623,1824.0
1774967030.9805346,59775,1828.0
1774967042.1007347,59903,1832.0
1774967049.8376808,59986,1836.0
1774967057.4126334,60068,1840.0
1774967064.2317262,60152,1844.0
1774967074.0685601,60262,1848.0
1774967084.2729585,60386,1852.0
1774967103.6427453,60626,1856.0
1774967114.0540578,60748,1860.0
1774967125.617916,60899,1864.0
1774967138.8372076,61057,1868.0
1774967151.7837987,61210,1872.0
1774967167.4760208,61401,1876.0
1774967179.1183937,61539,1880.0
1774967190.8573942,61691,1884.0
1774967198.1415825,61770,1888.0
1774967207.6498075,61876,1892.0
1774967214.6804442,61955,1896.0
1774967225.7029734,62080,1900.0
1774967234.1048203,62186,1904.0
1774967241.9142718,62266,1908.0
1774967254.4216619,62418,1912.0
1774967273.9239733,62657,1916.0
1774967281.9062955,62741,1920.0
1774967291.434977,62863,1924.0
1774967299.0517902,62947,1928.0
1774967309.3618872,63067,1932.0
1774967327.2717323,63292,1936.0
1774967334.5977795,63374,1940.0
1774967348.090402,63551,1944.0
1774967354.908075,63631,1948.0
1774967370.9739943,63826,1952.0
1774967378.9011292,63908,1956.0
