Wall_time,Step,Value
1777038872.1942403,39198,1236.0
1777038880.1412363,39282,1240.0
1777038890.071939,39405,1244.0
1777038899.9780984,39524,1248.0
1777038914.351086,39694,1252.0
1777038930.9889562,39906,1256.0
1777038940.6124134,40014,1260.0
1777038949.3963215,40121,1264.0
1777038963.2753937,40292,1268.0
1777038970.946863,40370,1272.0
1777038984.5148025,40534,1276.0
1777038995.3189158,40656,1280.0
1777039007.0631728,40804,1284.0
1777039018.944451,40937,1288.0
1777039028.5342174,41044,1292.0
1777039038.9338038,41161,1296.0
1777039046.3459754,41236,1300.0
1777039053.2669954,41317,1304.0
1777039069.7041485,41508,1308.0
1777039077.1187372,41589,1312.0
1777039089.4992027,41737,1316.0
1777039108.0780864,41964,1320.0
1777039114.9516158,42043,1324.0
1777039125.730999,42169,1328.0
1777039133.513313,42253,1332.0
1777039141.071262,42337,1336.0
1777039153.517113,42483,1340.0
1777039159.9529948,42557,1344.0
1777039173.7582881,42727,1348.0
1777039184.9868279,42850,1352.0
1777039196.0658514,42974,1356.0
1777039203.881579,43055,1360.0
1777039215.860753,43206,1364.0
1777039228.4643729,43357,1368.0
1777039235.8438985,43437,1372.0
1777039243.210834,43521,1376.0
1777039253.6158094,43643,1380.0
1777039263.9880958,43772,1384.0
1777039278.073694,43945,1388.0
1777039285.208933,44026,1392.0
1777039297.183799,44173,1396.0
1777039309.6611707,44324,1400.0
1777039321.544384,44473,1404.0
1777039329.2487943,44551,1408.0
1777039342.4697125,44713,1412.0
1777039350.07443,44794,1416.0
1777039357.4880288,44875,1420.0
1777039364.5917222,44959,1424.0
1777039372.543546,45040,1428.0
1777039386.2368884,45205,1432.0
1777039393.8389637,45286,1436.0
1777039407.8351297,45458,1440.0
1777039416.4997458,45563,1444.0
1777039428.0285234,45701,1448.0
1777039435.4965916,45785,1452.0
1777039449.1533856,45953,1456.0
1777039461.5715525,46098,1460.0
1777039474.9105253,46269,1464.0
1777039489.586224,46444,1468.0
1777039496.899069,46528,1472.0
1777039507.7776425,46651,1476.0
1777039523.6587353,46843,1480.0
1777039536.4082983,47004,1484.0
1777039548.829942,47155,1488.0
1777039559.9444869,47277,1492.0
1777039572.7299163,47428,1496.0
1777039580.1381907,47509,1500.0
1777039587.044942,47590,1504.0
1777039603.3805017,47785,1508.0
1777039615.4753036,47927,1512.0
1777039626.4340363,48050,1516.0
